Date,Open,High,Low,Close,Adj Close,Volume
2015-02-04,203.9199981689453,205.3800048828125,203.50999450683594,204.05999755859375,173.64102172851562,134306700
2015-02-05,204.86000061035156,206.3000030517578,204.77000427246094,206.1199951171875,175.3939208984375,97953200
2015-02-06,206.55999755859375,207.24000549316406,204.9199981689453,205.5500030517578,174.90892028808594,125672000
2015-02-09,204.77000427246094,205.63999938964844,204.13999938964844,204.6300048828125,174.12606811523438,87219000
2015-02-10,205.8800048828125,207.1199951171875,204.67999267578125,206.80999755859375,175.98104858398438,96164200
2015-02-11,206.61000061035156,207.4499969482422,205.8300018310547,206.92999267578125,176.0831756591797,91087800
2015-02-12,207.88999938964844,208.99000549316406,206.97000122070312,208.9199981689453,177.77651977539062,97545900
2015-02-13,209.07000732421875,209.83999633789062,208.75999450683594,209.77999877929688,178.50831604003906,93670400
2015-02-17,209.39999389648438,210.32000732421875,209.10000610351562,210.11000061035156,178.78916931152344,76968200
2015-02-18,209.66000366210938,210.22000122070312,209.33999633789062,210.1300048828125,178.80618286132812,80652900
2015-02-19,209.41000366210938,210.4199981689453,209.24000549316406,209.97999572753906,178.67852783203125,91462500
2015-02-20,209.47999572753906,211.3300018310547,208.72999572753906,211.24000549316406,179.75070190429688,140896400
2015-02-23,210.94000244140625,211.2100067138672,210.47999572753906,211.2100067138672,179.72515869140625,74411100
2015-02-24,211.1199951171875,212.0500030517578,210.75999450683594,211.80999755859375,180.23570251464844,72472300
2015-02-25,211.66000366210938,212.24000549316406,211.22000122070312,211.6300048828125,180.08255004882812,73061700
2015-02-26,211.52000427246094,211.7100067138672,210.64999389648438,211.3800048828125,179.86984252929688,72697900
2015-02-27,211.25999450683594,211.5800018310547,210.60000610351562,210.66000366210938,179.2571258544922,108076000
2015-03-02,210.77999877929688,212.05999755859375,210.72000122070312,211.99000549316406,180.3888702392578,87491400
2015-03-03,211.47000122070312,212.0500030517578,210.0800018310547,211.1199951171875,179.64852905273438,110325800
2015-03-04,210.39999389648438,210.49000549316406,209.05999755859375,210.22999572753906,178.8912811279297,114497200
2015-03-05,210.6199951171875,210.8000030517578,209.85000610351562,210.4600067138672,179.08697509765625,76873000
2015-03-06,209.4199981689453,209.94000244140625,207.10000610351562,207.5,176.56817626953125,188128000
2015-03-09,207.74000549316406,208.7899932861328,207.5500030517578,208.36000061035156,177.300048828125,89818900
2015-03-10,206.7100067138672,206.80999755859375,204.92999267578125,204.97999572753906,174.4238739013672,157121300
2015-03-11,205.2899932861328,205.5,204.39999389648438,204.5,174.0154571533203,110145700
2015-03-12,205.25999450683594,207.17999267578125,205.1999969482422,207.10000610351562,176.2278289794922,93993500
2015-03-13,206.77000427246094,207.92999267578125,204.5800018310547,205.8300018310547,175.1471405029297,162410900
2015-03-16,206.7100067138672,208.69000244140625,205.86000061035156,208.5800018310547,177.48719787597656,136099200
2015-03-17,207.69000244140625,208.4199981689453,206.97999572753906,207.9600067138672,176.9596710205078,94510400
2015-03-18,207.38999938964844,211.27000427246094,206.6199951171875,210.4600067138672,179.08697509765625,228808500
2015-03-19,209.9600067138672,210.47000122070312,209.02999877929688,209.5,178.2700653076172,117917300
2015-03-20,209.7100067138672,211.02000427246094,209.49000549316406,210.41000366210938,179.8436737060547,177715100
2015-03-23,210.4199981689453,211.11000061035156,210.0,210.0,179.4932098388672,71784500
2015-03-24,209.85000610351562,210.39999389648438,208.74000549316406,208.82000732421875,178.48458862304688,77805300
2015-03-25,209.07000732421875,209.35000610351562,205.7100067138672,205.75999450683594,175.86915588378906,159521700
2015-03-26,204.9600067138672,206.3699951171875,204.1199951171875,205.27000427246094,175.45033264160156,153067200
2015-03-27,205.1300048828125,205.9499969482422,204.89999389648438,205.74000549316406,175.85208129882812,118939000
2015-03-30,206.97999572753906,208.61000061035156,206.9600067138672,208.25,177.99742126464844,96180400
2015-03-31,207.25999450683594,208.10000610351562,206.36000061035156,206.42999267578125,176.44178771972656,126768700
2015-04-01,206.38999938964844,206.4199981689453,204.50999450683594,205.6999969482422,175.81785583496094,137303600
2015-04-02,205.6199951171875,206.97999572753906,205.39999389648438,206.44000244140625,176.45034790039062,86900900
2015-04-06,205.3699951171875,208.4499969482422,205.2100067138672,207.8300018310547,177.63844299316406,114368200
2015-04-07,207.86000061035156,208.75999450683594,207.24000549316406,207.27999877929688,177.1682891845703,81236300
2015-04-08,207.5500030517578,208.50999450683594,207.0800018310547,207.97999572753906,177.76661682128906,89351900
2015-04-09,207.77999877929688,209.17999267578125,207.19000244140625,208.89999389648438,178.552978515625,85548900
2015-04-10,209.1999969482422,210.08999633789062,208.9600067138672,210.0399932861328,179.5273895263672,72722900
2015-04-13,209.8699951171875,210.6300048828125,209.02999877929688,209.08999633789062,178.71533203125,74436600
2015-04-14,208.85000610351562,209.7100067138672,208.10000610351562,209.49000549316406,179.05728149414062,75099900
2015-04-15,210.0500030517578,211.0399932861328,209.9499969482422,210.42999267578125,179.86074829101562,99529300
2015-04-16,210.02999877929688,210.97999572753906,209.7899932861328,210.3699951171875,179.8094482421875,68934900
2015-04-17,208.94000244140625,209.22999572753906,207.00999450683594,207.9499969482422,177.74102783203125,191113200
2015-04-20,209.05999755859375,210.25,208.9600067138672,209.85000610351562,179.36497497558594,92189500
2015-04-21,210.6699981689453,210.86000061035156,209.24000549316406,209.60000610351562,179.1513214111328,72559800
2015-04-22,210.00999450683594,210.85000610351562,208.89999389648438,210.6300048828125,180.03170776367188,78264600
2015-04-23,210.14999389648438,211.94000244140625,210.00999450683594,211.16000366210938,180.48471069335938,102585900
2015-04-24,211.66000366210938,211.97000122070312,211.11000061035156,211.64999389648438,180.9035186767578,61327400
2015-04-27,212.3300018310547,212.47999572753906,210.5399932861328,210.77000427246094,180.15130615234375,79358100
2015-04-28,210.74000549316406,211.5,209.3300018310547,211.44000244140625,180.7239990234375,86863500
2015-04-29,210.3699951171875,211.2899932861328,209.60000610351562,210.57000732421875,179.98036193847656,125684900
2015-04-30,209.8800048828125,210.35000610351562,207.6199951171875,208.4600067138672,178.1768798828125,161304900
2015-05-01,209.39999389648438,210.77000427246094,209.27999877929688,210.72000122070312,180.10861206054688,103399700
2015-05-04,211.22999572753906,212.02000427246094,211.10000610351562,211.32000732421875,180.62144470214844,70927200
2015-05-05,211.02999877929688,211.4600067138672,208.72999572753906,208.89999389648438,178.552978515625,113326200
2015-05-06,209.55999755859375,209.92999267578125,206.75999450683594,208.0399932861328,177.8179168701172,135060200
2015-05-07,207.9199981689453,209.3800048828125,207.52000427246094,208.8699951171875,178.52731323242188,88244900
2015-05-08,210.8800048828125,211.86000061035156,210.77999877929688,211.6199951171875,180.8778076171875,155877300
2015-05-11,211.57000732421875,211.88999938964844,210.52000427246094,210.61000061035156,180.0145263671875,75708100
2015-05-12,209.61000061035156,210.6300048828125,208.6199951171875,209.97999572753906,179.47607421875,119727600
2015-05-13,210.47000122070312,211.22000122070312,209.74000549316406,210.02000427246094,179.51028442382812,94667900
2015-05-14,211.24000549316406,212.32000732421875,210.91000366210938,212.2100067138672,181.3821563720703,95934000
2015-05-15,212.44000244140625,212.61000061035156,211.86000061035156,212.44000244140625,181.5786895751953,76510100
2015-05-18,212.24000549316406,213.39999389648438,212.16000366210938,213.10000610351562,182.1428680419922,74549700
2015-05-19,213.24000549316406,213.57000732421875,212.69000244140625,213.02999877929688,182.0830535888672,72114600
2015-05-20,213.14999389648438,213.77999877929688,212.5,212.8800048828125,181.95481872558594,76857500
2015-05-21,212.7100067138672,213.75,212.50999450683594,213.5,182.48477172851562,64764600
2015-05-22,213.0399932861328,213.5399932861328,212.91000366210938,212.99000549316406,182.04885864257812,57433500
2015-05-26,212.39999389648438,212.91000366210938,210.1999969482422,210.6999969482422,180.09158325195312,124308600
2015-05-27,211.25,212.97999572753906,210.75999450683594,212.6999969482422,181.80093383789062,93214000
2015-05-28,212.3300018310547,212.58999633789062,211.6300048828125,212.4600067138672,181.5958709716797,74974600
2015-05-29,212.3800048828125,212.42999267578125,210.82000732421875,211.13999938964844,180.46759033203125,124919600
2015-06-01,211.94000244140625,212.33999633789062,210.6199951171875,211.57000732421875,180.83511352539062,93338800
2015-06-02,211.02000427246094,212.19000244140625,210.27000427246094,211.36000061035156,180.65565490722656,91531000
2015-06-03,212.0,212.6699981689453,211.3300018310547,211.9199981689453,181.13430786132812,87820900
2015-06-04,211.07000732421875,211.86000061035156,209.75,210.1300048828125,179.6043243408203,151882800
2015-06-05,209.9499969482422,210.5800018310547,208.97999572753906,209.77000427246094,179.29666137695312,121704700
2015-06-08,209.63999938964844,209.82000732421875,208.38999938964844,208.47999572753906,178.1940155029297,89063300
2015-06-09,208.4499969482422,209.10000610351562,207.69000244140625,208.4499969482422,178.1683349609375,105034700
2015-06-10,209.3699951171875,211.41000366210938,209.3000030517578,210.9499969482422,180.30519104003906,134551300
2015-06-11,211.47999572753906,212.08999633789062,211.1999969482422,211.6300048828125,180.88641357421875,73876400
2015-06-12,210.63999938964844,211.47999572753906,209.67999267578125,210.00999450683594,179.50172424316406,135382400
2015-06-15,208.63999938964844,209.4499969482422,207.7899932861328,209.11000061035156,178.7324676513672,124384200
2015-06-16,208.92999267578125,210.35000610351562,208.72000122070312,210.25,179.70684814453125,85308200
2015-06-17,210.58999633789062,211.32000732421875,209.36000061035156,210.58999633789062,179.99746704101562,126708600
2015-06-18,211.30999755859375,213.33999633789062,210.6300048828125,212.77999877929688,181.86935424804688,165867900
2015-06-19,211.4600067138672,211.5500030517578,210.36000061035156,210.80999755859375,181.0619659423828,130478700
2015-06-22,211.91000366210938,212.58999633789062,211.63999938964844,211.88999938964844,181.98960876464844,70696000
2015-06-23,212.13999938964844,212.44000244140625,211.57000732421875,212.0399932861328,182.11842346191406,68476800
2015-06-24,211.72000122070312,212.1699981689453,210.47000122070312,210.5,180.79574584960938,92307300
2015-06-25,211.10000610351562,211.25,209.77000427246094,209.86000061035156,180.24607849121094,97107400
2015-06-26,210.2899932861328,210.5800018310547,209.16000366210938,209.82000732421875,180.21170043945312,104174800
2015-06-29,208.0500030517578,209.8300018310547,205.3300018310547,205.4199981689453,176.4325714111328,202621300
2015-06-30,207.25999450683594,207.32000732421875,205.27999877929688,205.85000610351562,176.80189514160156,182925100
2015-07-01,207.72999572753906,208.02999877929688,206.55999755859375,207.5,178.2190704345703,135979900
2015-07-02,208.07000732421875,208.27000427246094,206.80999755859375,207.30999755859375,178.0558624267578,104373700
2015-07-06,205.77000427246094,207.64999389648438,205.52999877929688,206.72000122070312,177.5491180419922,117975400
2015-07-07,206.9600067138672,208.1699981689453,204.11000061035156,208.02000427246094,178.66566467285156,173820200
2015-07-08,206.4199981689453,206.75999450683594,204.25,204.52999877929688,175.66810607910156,164020100
2015-07-09,207.0399932861328,207.35000610351562,204.77000427246094,204.89999389648438,175.9859619140625,144113100
2015-07-10,207.2899932861328,207.97999572753906,204.9499969482422,207.47999572753906,178.20188903808594,129456900
2015-07-13,208.99000549316406,209.89999389648438,208.94000244140625,209.77000427246094,180.16879272460938,106069400
2015-07-14,209.72000122070312,211.0500030517578,209.64999389648438,210.67999267578125,180.95037841796875,81709600
2015-07-15,210.72999572753906,211.27999877929688,210.0399932861328,210.61000061035156,180.89015197753906,97914100
2015-07-16,211.8699951171875,212.3000030517578,211.5800018310547,212.3000030517578,182.3417205810547,106683300
2015-07-17,212.2899932861328,212.5500030517578,211.8000030517578,212.47999572753906,182.496337890625,89030000
2015-07-20,212.75,213.17999267578125,212.2100067138672,212.58999633789062,182.5907745361328,70446800
2015-07-21,212.42999267578125,212.74000549316406,211.38999938964844,211.75,181.8693389892578,77965000
2015-07-22,210.92999267578125,211.77000427246094,210.88999938964844,211.3699951171875,181.54295349121094,88667900
2015-07-23,211.52999877929688,211.64999389648438,209.75,210.17999267578125,180.52090454101562,90509100
2015-07-24,210.3000030517578,210.3699951171875,207.60000610351562,208.0,178.6485137939453,117755000
2015-07-27,206.94000244140625,207.5500030517578,206.25999450683594,206.7899932861328,177.60926818847656,132361100
2015-07-28,207.7899932861328,209.5,206.8000030517578,209.3300018310547,179.79083251953125,123544800
2015-07-29,209.47999572753906,211.0399932861328,209.30999755859375,210.77000427246094,181.02760314941406,105791300
2015-07-30,210.16000366210938,211.02000427246094,209.4199981689453,210.82000732421875,181.070556640625,91304400
2015-07-31,211.4199981689453,211.4499969482422,210.16000366210938,210.5,180.79574584960938,103266900
2015-08-03,210.4600067138672,210.52999877929688,208.64999389648438,209.7899932861328,180.1859130859375,113965700
2015-08-04,209.6999969482422,210.25,208.8000030517578,209.3800048828125,179.8338165283203,81820800
2015-08-05,210.4499969482422,211.30999755859375,209.72999572753906,210.07000732421875,180.4263916015625,85786800
2015-08-06,210.2899932861328,210.4199981689453,207.64999389648438,208.35000610351562,178.94915771484375,116030800
2015-08-07,208.16000366210938,208.33999633789062,206.8699951171875,207.9499969482422,178.6055908203125,117858000
2015-08-10,209.27999877929688,210.6699981689453,209.27999877929688,210.57000732421875,180.85581970214844,80270700
2015-08-11,208.97000122070312,209.47000122070312,207.75999450683594,208.6699981689453,179.2239990234375,126081400
2015-08-12,207.11000061035156,209.13999938964844,205.36000061035156,208.9199981689453,179.4386749267578,172123700
2015-08-13,208.72999572753906,209.5500030517578,208.00999450683594,208.66000366210938,179.21542358398438,89383300
2015-08-14,208.42999267578125,209.50999450683594,208.25999450683594,209.4199981689453,179.8681640625,72786500
2015-08-17,208.7100067138672,210.58999633789062,208.16000366210938,210.58999633789062,180.87301635742188,79072600
2015-08-18,210.25999450683594,210.67999267578125,209.6999969482422,209.97999572753906,180.34909057617188,71692700
2015-08-19,209.08999633789062,210.00999450683594,207.35000610351562,208.32000732421875,178.92337036132812,172946000
2015-08-20,206.50999450683594,208.2899932861328,203.89999389648438,203.97000122070312,175.1872100830078,194327900
2015-08-21,201.72999572753906,203.94000244140625,197.52000427246094,197.8300018310547,169.9136199951172,346588500
2015-08-24,187.49000549316406,197.47999572753906,182.39999389648438,189.5,162.75909423828125,507244300
2015-08-25,195.42999267578125,195.4499969482422,186.9199981689453,187.27000427246094,160.84381103515625,369833100
2015-08-26,192.0800018310547,194.7899932861328,188.3699951171875,194.4600067138672,167.01919555664062,339257000
2015-08-27,197.02000427246094,199.4199981689453,195.2100067138672,199.27000427246094,171.15042114257812,274143900
2015-08-28,198.5,199.83999633789062,197.9199981689453,199.27999877929688,171.15899658203125,160414400
2015-08-31,198.11000061035156,199.1300048828125,197.00999450683594,197.6699981689453,169.7762451171875,163298800
2015-09-01,193.1199951171875,194.77000427246094,190.72999572753906,191.77000427246094,164.70875549316406,256000400
2015-09-02,194.6199951171875,195.4600067138672,192.4199981689453,195.41000366210938,167.83511352539062,160269300
2015-09-03,196.25999450683594,198.0500030517578,194.9600067138672,195.5500030517578,167.95535278320312,152087800
2015-09-04,192.85000610351562,193.86000061035156,191.61000061035156,192.58999633789062,165.41307067871094,207081000
2015-09-08,195.94000244140625,197.61000061035156,195.1699981689453,197.42999267578125,169.570068359375,116025700
2015-09-09,199.32000732421875,199.47000122070312,194.35000610351562,194.7899932861328,167.30259704589844,149347700
2015-09-10,194.55999755859375,197.22000122070312,194.25,195.85000610351562,168.2130584716797,158611100
2015-09-11,195.3800048828125,196.82000732421875,194.52999877929688,196.74000549316406,168.97747802734375,119691200
2015-09-14,196.9499969482422,197.00999450683594,195.42999267578125,196.00999450683594,168.35044860839844,79452000
2015-09-15,196.61000061035156,198.99000549316406,195.9600067138672,198.4600067138672,170.4547576904297,113806200
2015-09-16,198.82000732421875,200.41000366210938,198.41000366210938,200.17999267578125,171.93202209472656,99581600
2015-09-17,200.02000427246094,202.88999938964844,199.27999877929688,199.72999572753906,171.54551696777344,276046600
2015-09-18,195.7100067138672,198.67999267578125,194.9600067138672,195.4499969482422,168.74221801757812,223657500
2015-09-21,196.44000244140625,197.67999267578125,195.2100067138672,196.4600067138672,169.61419677734375,105726200
2015-09-22,193.8800048828125,194.4600067138672,192.55999755859375,193.91000366210938,167.41262817382812,153890900
2015-09-23,194.11000061035156,194.6699981689453,192.91000366210938,193.60000610351562,167.14498901367188,92790600
2015-09-24,192.14999389648438,193.4499969482422,190.55999755859375,192.89999389648438,166.54063415527344,159378800
2015-09-25,194.63999938964844,195.0,191.80999755859375,192.85000610351562,166.49745178222656,155054800
2015-09-28,191.77999877929688,191.91000366210938,187.63999938964844,188.00999450683594,162.31887817382812,178515900
2015-09-29,188.27000427246094,189.74000549316406,186.92999267578125,188.1199951171875,162.41378784179688,159045600
2015-09-30,190.3699951171875,191.8300018310547,189.44000244140625,191.6300048828125,165.44419860839844,163452000
2015-10-01,192.0800018310547,192.49000549316406,189.82000732421875,192.1300048828125,165.87588500976562,131079000
2015-10-02,189.77000427246094,195.02999877929688,189.1199951171875,195.0,168.35372924804688,211003300
2015-10-05,196.4600067138672,198.74000549316406,196.3300018310547,198.47000122070312,171.34951782226562,126320800
2015-10-06,198.30999755859375,198.97999572753906,197.0,197.7899932861328,170.76243591308594,110274500
2015-10-07,198.89999389648438,199.8300018310547,197.47999572753906,199.41000366210938,172.16104125976562,124307300
2015-10-08,198.9499969482422,201.5500030517578,198.58999633789062,201.2100067138672,173.7151336669922,153055200
2015-10-09,201.3800048828125,201.89999389648438,200.5800018310547,201.3300018310547,173.81866455078125,107069200
2015-10-12,201.4199981689453,201.75999450683594,200.91000366210938,201.52000427246094,173.98277282714844,56395600
2015-10-13,200.64999389648438,202.16000366210938,200.0500030517578,200.25,172.8863067626953,88038700
2015-10-14,200.17999267578125,200.8699951171875,198.94000244140625,199.2899932861328,172.05747985839844,99106200
2015-10-15,200.0800018310547,202.36000061035156,199.63999938964844,202.35000610351562,174.69935607910156,134142200
2015-10-16,202.8300018310547,203.2899932861328,201.9199981689453,203.27000427246094,175.49363708496094,114580100
2015-10-19,202.5,203.3699951171875,202.1300048828125,203.3699951171875,175.5800018310547,76523900
2015-10-20,202.85000610351562,203.83999633789062,202.5500030517578,203.11000061035156,175.35543823242188,78448500
2015-10-21,203.61000061035156,203.7899932861328,201.64999389648438,201.85000610351562,174.26766967773438,102038000
2015-10-22,202.97999572753906,205.50999450683594,201.85000610351562,205.25999450683594,177.21170043945312,174911700
2015-10-23,207.25,207.9499969482422,206.3000030517578,207.50999450683594,179.15420532226562,144442300
2015-10-26,207.3000030517578,207.3699951171875,206.55999755859375,207.0,178.7139129638672,69033000
2015-10-27,206.1999969482422,207.0,205.7899932861328,206.60000610351562,178.3685760498047,77905800
2015-10-28,207.0,208.97999572753906,206.2100067138672,208.9499969482422,180.39744567871094,135906700
2015-10-29,208.35000610351562,209.27000427246094,208.2100067138672,208.8300018310547,180.29385375976562,90525500
2015-10-30,209.05999755859375,209.44000244140625,207.74000549316406,207.92999267578125,179.51686096191406,131076900
2015-11-02,208.32000732421875,210.6199951171875,208.1699981689453,210.38999938964844,181.64071655273438,86270800
2015-11-03,209.97000122070312,211.66000366210938,209.6999969482422,211.0,182.16729736328125,95246100
2015-11-04,211.35000610351562,211.5,209.72000122070312,210.36000061035156,181.61476135253906,96224500
2015-11-05,210.42999267578125,210.97999572753906,209.08999633789062,210.14999389648438,181.4334716796875,78408700
2015-11-06,209.74000549316406,210.32000732421875,208.4600067138672,210.0399932861328,181.3385009765625,110471500
2015-11-09,209.30999755859375,209.49000549316406,206.9499969482422,208.0800018310547,179.6463623046875,131008700
2015-11-10,207.50999450683594,208.60000610351562,207.19000244140625,208.55999755859375,180.060791015625,75874600
2015-11-11,208.8800048828125,208.94000244140625,207.66000366210938,207.74000549316406,179.352783203125,67846000
2015-11-12,206.5,207.05999755859375,204.82000732421875,204.83999633789062,176.84909057617188,121315200
2015-11-13,204.35000610351562,204.6699981689453,202.44000244140625,202.5399932861328,174.86337280273438,153577100
2015-11-16,202.32000732421875,205.69000244140625,202.17999267578125,205.6199951171875,177.52249145507812,117645200
2015-11-17,205.99000549316406,207.0399932861328,204.8800048828125,205.47000122070312,177.39305114746094,121123700
2015-11-18,206.0399932861328,208.89999389648438,205.99000549316406,208.72999572753906,180.20750427246094,121342500
2015-11-19,208.58999633789062,209.0500030517578,208.1999969482422,208.5500030517578,180.05210876464844,88220500
2015-11-20,209.4499969482422,210.1199951171875,208.86000061035156,209.30999755859375,180.70826721191406,94011500
2015-11-23,209.3800048828125,209.97999572753906,208.52000427246094,209.07000732421875,180.5010528564453,64931200
2015-11-24,207.8699951171875,209.8300018310547,207.41000366210938,209.35000610351562,180.7427978515625,98874400
2015-11-25,209.5,209.74000549316406,209.00999450683594,209.32000732421875,180.71690368652344,51980100
2015-11-27,209.42999267578125,209.8000030517578,208.86000061035156,209.55999755859375,180.92410278320312,37317800
2015-11-30,209.75,209.88999938964844,208.55999755859375,208.69000244140625,180.1729736328125,112822700
2015-12-01,209.44000244140625,210.82000732421875,209.11000061035156,210.67999267578125,181.89108276367188,97858400
2015-12-02,210.6199951171875,211.0,208.22999572753906,208.52999877929688,180.0348663330078,108441300
2015-12-03,208.8300018310547,209.14999389648438,204.75,205.61000061035156,177.51390075683594,166224200
2015-12-04,205.61000061035156,209.97000122070312,205.61000061035156,209.6199951171875,180.97589111328125,192913900
2015-12-07,209.22999572753906,209.72999572753906,207.1999969482422,208.35000610351562,179.8794403076172,102027100
2015-12-08,206.49000549316406,208.2899932861328,205.77999877929688,206.9499969482422,178.67074584960938,103372400
2015-12-09,206.19000244140625,208.67999267578125,204.17999267578125,205.33999633789062,177.28077697753906,162401500
2015-12-10,205.4199981689453,207.42999267578125,205.13999938964844,205.8699951171875,177.7383270263672,116128900
2015-12-11,203.35000610351562,204.13999938964844,201.50999450683594,201.8800048828125,174.29356384277344,211173300
2015-12-14,202.07000732421875,203.0500030517578,199.9499969482422,202.89999389648438,175.1741943359375,182385200
2015-12-15,204.6999969482422,206.11000061035156,202.8699951171875,205.02999877929688,177.01315307617188,154069600
2015-12-16,206.3699951171875,208.38999938964844,204.8000030517578,208.02999877929688,179.6031951904297,197017000
2015-12-17,208.39999389648438,208.47999572753906,204.83999633789062,204.86000061035156,176.8663787841797,173092500
2015-12-18,202.77000427246094,202.92999267578125,199.8300018310547,200.02000427246094,173.71548461914062,251393500
2015-12-21,201.41000366210938,201.8800048828125,200.08999633789062,201.6699981689453,175.14846801757812,99094300
2015-12-22,202.72000122070312,203.85000610351562,201.5500030517578,203.5,176.7378387451172,111026200
2015-12-23,204.69000244140625,206.07000732421875,204.5800018310547,206.02000427246094,178.9264373779297,110987200
2015-12-24,205.72000122070312,206.3300018310547,205.4199981689453,205.67999267578125,178.63108825683594,48539600
2015-12-28,204.86000061035156,205.25999450683594,203.94000244140625,205.2100067138672,178.2229461669922,65899900
2015-12-29,206.50999450683594,207.7899932861328,206.47000122070312,207.39999389648438,180.1249237060547,92640700
2015-12-30,207.11000061035156,207.2100067138672,205.75999450683594,205.92999267578125,178.8482208251953,63317700
2015-12-31,205.1300048828125,205.88999938964844,203.8699951171875,203.8699951171875,177.0591278076172,114877900
2016-01-04,200.49000549316406,201.02999877929688,198.58999633789062,201.02000427246094,174.5839385986328,222353500
2016-01-05,201.39999389648438,201.89999389648438,200.0500030517578,201.36000061035156,174.87928771972656,110845800
2016-01-06,198.33999633789062,200.05999755859375,197.60000610351562,198.82000732421875,172.6732940673828,152112600
2016-01-07,195.3300018310547,197.44000244140625,193.58999633789062,194.0500030517578,168.53060913085938,213436100
2016-01-08,195.19000244140625,195.85000610351562,191.5800018310547,191.9199981689453,166.6806640625,209817200
2016-01-11,193.00999450683594,193.41000366210938,189.82000732421875,192.11000061035156,166.845703125,187941300
2016-01-12,193.82000732421875,194.5500030517578,191.13999938964844,193.66000366210938,168.19189453125,172330500
2016-01-13,194.4499969482422,194.86000061035156,188.3800048828125,188.8300018310547,163.99703979492188,221168900
2016-01-14,189.5500030517578,193.25999450683594,187.66000366210938,191.92999267578125,166.68939208984375,240795600
2016-01-15,186.77000427246094,188.75999450683594,185.52000427246094,187.80999755859375,163.11119079589844,324846400
2016-01-19,189.9600067138672,190.11000061035156,186.1999969482422,188.05999755859375,163.32833862304688,195244400
2016-01-20,185.02999877929688,187.5,181.02000427246094,185.64999389648438,161.2352294921875,286547800
2016-01-21,186.2100067138672,188.8699951171875,184.63999938964844,186.69000244140625,162.13851928710938,195772900
2016-01-22,189.77999877929688,190.75999450683594,188.8800048828125,190.52000427246094,165.46481323242188,168319600
2016-01-25,189.9199981689453,190.14999389648438,187.41000366210938,187.63999938964844,162.96353149414062,130371700
2016-01-26,188.4199981689453,190.52999877929688,188.02000427246094,190.1999969482422,165.18690490722656,141036800
2016-01-27,189.5800018310547,191.55999755859375,187.05999755859375,188.1300048828125,163.38914489746094,185681700
2016-01-28,189.9600067138672,190.1999969482422,187.16000366210938,189.11000061035156,164.24026489257812,143798800
2016-01-29,190.02000427246094,193.8800048828125,189.8800048828125,193.72000122070312,168.24403381347656,210529300
2016-02-01,192.52999877929688,194.5800018310547,191.83999633789062,193.64999389648438,168.1831817626953,136061600
2016-02-02,191.9600067138672,191.97000122070312,189.5399932861328,190.16000366210938,165.15216064453125,182564900
2016-02-03,191.41000366210938,191.77999877929688,187.10000610351562,191.3000030517578,166.1422119140625,205054900
2016-02-04,190.7100067138672,192.75,189.9600067138672,191.60000610351562,166.4027862548828,139531800
2016-02-05,190.99000549316406,191.6699981689453,187.1999969482422,187.9499969482422,163.23280334472656,180788300
2016-02-08,185.77000427246094,186.1199951171875,182.8000030517578,185.4199981689453,161.03550720214844,191526700
